AT1G25410.1	AT1G68460.1	AT2G27760.1	AT3G19160.1	AT3G23630.1	AT3G63110.1	AT4G24650.1	AT5G19040.1	AT5G20040.1	B7FQX4_PHATC	B8C0R1_THAPS	Chlre4_409217	Chlsp_55198	Cyame_CMS475C	D7FQ18_ECTSI	D8FY86_9CYAN	IPTZ_AGRT5	IPT_AGRT5	LOC_Os01g49390.1	LOC_Os01g73760.1	LOC_Os03g24240.1	LOC_Os03g24440.1	LOC_Os03g59570.1	LOC_Os05g24660.1	LOC_Os05g47840.1	LOC_Os06g51350.1	LOC_Os07g09220.1	LOC_Os07g11050.1	MIAA_ANAVT	MIAA_ECOLI	MIAA_GLOVI	MIAA_NOSP7	MIAA_PROMA	MIAA_SYNE7	MOD5_YEAST	Micp1_3167	Micp1_38216	Micp2_56420	Micp2_68379	Ostlu_34266	Ostlu_3723	Ostta_31753	Ostta_33635	PpIPT1	PpIPT2	PpIPT3	PpIPT4	PpIPT5	PpIPT6	PpIPT7	Selmo1_3_410898	TRIT1_HUMAN	Trit1_MOUSE	Volca1_90025	Zeama_018046_P.01	Zeama_025429_P.01	Zeama_059373_P.01	Zeama_084462_P.01	Zeama_097258_P.01	Zeama_102915_P.01	Zeama_104559_P.01	Zeama_115385_T01_P01.1	Zeama_116878_P.01	Zeama_129964_P.01	Zeama_144663_P.01	Zeama_AC183318_3FGP036.1	Zeama_AC200304_2FGP029.1	Zeama_AC209075_3FGP029.1	tit1_SCHPO
PpIPT2	0.5021903356849	0.452316255020128	0.485491978135381	0.452316255020128	0.431053485879153	0.452316255020128	0.452316255020128	0.452316255020128	0.368074141356686	0.41900458514102	0.542899481035458	0.405843116052002	0.270815896999178	0.359782114453848	0.329758277282428	0.419366216920784	0.605626586203299	0.605626586203299	0.452316255020128	0.560616525175872	0.484456401860227	0.484456401860227	0.452316255020128	0.452316255020128	0.452316255020128	0.368074141356686	0.406519521485721	0.435649256553046	0.481307987118939	0.419366216920784	0.460875069667896	0.481307987118939	0.419366216920784	0.460875069667896	0.483115066077579	0.387276569468856	0.563842349939309	0.603834095532778	0.387276569468856	0.502177920143021	0.501455029893973	0.425604233482577	0.536834067321351	0.352603893647819	0.003478368810229	0.329758277282428	0.425575382175825	0.324218812980251	0.359775187690381	0.157036288882682	0.395354204330763	0.518699060333071	0.518699060333071	0.394869020409142	0.452316255020128	0.452316255020128	0.452316255020128	0.431053485879153	0.548780369062254	0.395354204330763	0.452316255020128	0.452316255020128	0.452316255020128	0.452316255020128	0.452316255020128	0.452316255020128	0.452316255020128	0.452316255020128	0.444799202003321
PpIPT3	0.537892916858197	0.466598903502639	0.395612574627755	0.466598903502639	0.425568049925919	0.466598903502639	0.466598903502639	0.466598903502639	0.13828758821741	0.336197592544173	0.480616861238575	0.291114411659389	0.217695973130897	0.195827272119163	0.215041372829277	0.336548833233419	0.584792838119447	0.584792838119447	0.466598903502639	0.50229264235962	0.425568049925919	0.425568049925919	0.466598903502639	0.466598903502639	0.466598903502639	0.13828758821741	0.444799202003321	0.502158976602463	0.419324351515427	0.336548833233419	0.38758353836931	0.419324351515427	0.336548833233419	0.38758353836931	0.368352386291908	0.128812878129094	0.568354983302286	0.532585999800943	0.128812878129094	0.413470072985343	0.252506210256303	0.425568049925919	0.386489014200612	0.146286592434317	0.329758277282428	0.00400102450670359	0.19578882903655	0.157063146025294	0.0806163303138803	0.214564386844433	0.146286592434317	0.435905069652571	0.435905069652571	0.341749096540861	0.466598903502639	0.466598903502639	0.466598903502639	0.425568049925919	0.485779150317343	0.146286592434317	0.466598903502639	0.466598903502639	0.466598903502639	0.466598903502639	0.466598903502639	0.466598903502639	0.466598903502639	0.466598903502639	0.315715085149567
PpIPT4	0.535384922293141	0.485510841628369	0.424722359675346	0.485510841628369	0.466598903502639	0.485510841628369	0.485510841628369	0.485510841628369	0.0617243505340694	0.330104063119003	0.52091539811759	0.395143105872919	0.306662190585567	0.253589455586779	0.324503855530673	0.330428285293692	0.616731850571797	0.616731850571797	0.485510841628369	0.473156412397921	0.466598903502639	0.466598903502639	0.485510841628369	0.485510841628369	0.485510841628369	0.0617243505340694	0.484456401860227	0.518717923826059	0.406836456015545	0.38758353836931	0.25351905986683	0.406836456015545	0.330428285293692	0.310674312942448	0.291443160865046	0.196173259862685	0.564131258298809	0.543242094824003	0.196173259862685	0.342054363660399	0.252990762998199	0.348658824499056	0.412775003447679	0.203500675649748	0.425575382175825	0.19578882903655	0.00405309263053955	0.217594195642471	0.146607866767587	0.36805274964136	0.0751921574426438	0.36223361401602	0.36223361401602	0.430715313995531	0.485510841628369	0.485510841628369	0.485510841628369	0.466598903502639	0.45585399923568	0.0751921574426438	0.485510841628369	0.485510841628369	0.485510841628369	0.485510841628369	0.485510841628369	0.485510841628369	0.485510841628369	0.485510841628369	0.368352386291908
PpIPT5	0.520055629385953	0.448761616030395	0.435957425469845	0.448761616030395	0.425568049925919	0.448761616030395	0.448761616030395	0.448761616030395	0.217752068649405	0.336263037315765	0.480991681294056	0.377020428700569	0.302769484937898	0.253324276772016	0.324238676715911	0.336614278005011	0.584792838119447	0.584792838119447	0.448761616030395	0.502341725938314	0.425568049925919	0.425568049925919	0.448761616030395	0.448761616030395	0.448761616030395	0.217752068649405	0.444799202003321	0.485510841628369	0.398556048203166	0.398532468836931	0.387643948927703	0.398556048203166	0.336614278005011	0.444799202003321	0.425568049925919	0.215118834754958	0.551740340652478	0.560075306539691	0.215118834754958	0.466598903502639	0.329297295180075	0.425568049925919	0.448224821348092	0.146342687952825	0.324218812980251	0.157063146025294	0.217594195642471	0.00406646927829579	0.0806767408722729	0.214564386844433	0.146342687952825	0.47121008637798	0.47121008637798	0.418552400120531	0.448761616030395	0.448761616030395	0.448761616030395	0.425568049925919	0.485831506134617	0.146342687952825	0.448761616030395	0.448761616030395	0.448761616030395	0.448761616030395	0.448761616030395	0.448761616030395	0.448761616030395	0.448761616030395	0.377698720753079
PpIPT6	0.520035418500609	0.448741405145051	0.395612574627755	0.448741405145051	0.463513916492967	0.448741405145051	0.448741405145051	0.448741405145051	0.146765739774521	0.310872911041601	0.463414157298451	0.323891598183273	0.253182576455089	0.200195446254721	0.253252347841027	0.31119713321629	0.597500698494394	0.597500698494394	0.448741405145051	0.487862587515934	0.463513916492967	0.463513916492967	0.448741405145051	0.448741405145051	0.448741405145051	0.146765739774521	0.466598903502639	0.485491978135381	0.387605303938143	0.368352386291908	0.360397337986555	0.387605303938143	0.31119713321629	0.413470072985343	0.403037515454118	0.138672019043545	0.568354983302286	0.532585999800943	0.138672019043545	0.395612574627755	0.252850479468662	0.452624423936927	0.377238492473209	0.0753563590779411	0.359775187690381	0.0806163303138803	0.146607866767587	0.0806767408722729	0.00422992516085963	0.270666930641259	0.0753563590779411	0.435905069652571	0.435905069652571	0.368965491637722	0.448741405145051	0.448741405145051	0.448741405145051	0.463513916492967	0.47147931029857	0.0753563590779411	0.448741405145051	0.448741405145051	0.448741405145051	0.448741405145051	0.448741405145051	0.448741405145051	0.448741405145051	0.448741405145051	0.360397337986555
PpIPT7	0.5021903356849	0.452316255020128	0.485491978135381	0.452316255020128	0.431053485879153	0.452316255020128	0.452316255020128	0.452316255020128	0.310551508822221	0.41900458514102	0.480606470148057	0.41272651876673	0.336095168999648	0.30638810512179	0.395490184405557	0.419366216920784	0.605626586203299	0.605626586203299	0.452316255020128	0.560616525175872	0.484456401860227	0.484456401860227	0.452316255020128	0.452316255020128	0.452316255020128	0.310551508822221	0.406519521485721	0.435649256553046	0.481307987118939	0.419366216920784	0.460875069667896	0.481307987118939	0.419366216920784	0.460875069667896	0.483115066077579	0.329775328649716	0.563842349939309	0.603834095532778	0.329775328649716	0.502177920143021	0.443953789074833	0.425604233482577	0.536834067321351	0.319289135265176	0.157036288882682	0.214564386844433	0.36805274964136	0.214564386844433	0.270666930641259	0.003478368810229	0.306245947281642	0.518699060333071	0.518699060333071	0.451878084182281	0.452316255020128	0.452316255020128	0.452316255020128	0.431053485879153	0.548780369062254	0.306245947281642	0.452316255020128	0.452316255020128	0.452316255020128	0.452316255020128	0.452316255020128	0.452316255020128	0.452316255020128	0.452316255020128	0.444799202003321
Selmo1_3_410898	0.535366058800153	0.485491978135381	0.435905069652571	0.485491978135381	0.501834351029184	0.485491978135381	0.485491978135381	0.485491978135381	0.0753500304495777	0.360096274538629	0.501741717491418	0.368965491637722	0.299858665426646	0.253515749837739	0.303035524651625	0.360397337986555	0.626250648601938	0.626250648601938	0.485491978135381	0.502425500598036	0.501834351029184	0.501834351029184	0.485491978135381	0.485491978135381	0.485491978135381	0.0753500304495777	0.502158976602463	0.518699060333071	0.431347782228276	0.413470072985343	0.288981628661611	0.431347782228276	0.360397337986555	0.342054363660399	0.336382853417504	0.200195446254721	0.579707485783004	0.560080940989123	0.200195446254721	0.324196865302811	0.252954556309126	0.385969761900313	0.402088927841246	0.136999268472745	0.395354204330763	0.146286592434317	0.0751921574426438	0.146342687952825	0.0753563590779411	0.306245947281642	0.00394064975299757	0.369250407615957	0.369250407615957	0.408405148410364	0.485491978135381	0.485491978135381	0.485491978135381	0.501834351029184	0.487862587515934	0.00394064975299757	0.485491978135381	0.485491978135381	0.485491978135381	0.485491978135381	0.485491978135381	0.485491978135381	0.485491978135381	0.485491978135381	0.403037515454118
TRIT1_HUMAN	0.415042155168282	0.371035613405248	0.170872783183873	0.371035613405248	0.378181666891693	0.371035613405248	0.371035613405248	0.371035613405248	0.36223361401602	0.402992520715431	0.502108437430982	0.579707485783004	0.458505875372377	0.400092742020067	0.424662492583151	0.303645152614879	0.634500273561393	0.634500273561393	0.371035613405248	0.224561044999658	0.378181666891693	0.378181666891693	0.371035613405248	0.371035613405248	0.371035613405248	0.36223361401602	0.424684059610153	0.400335980050269	0.369865567240485	0.336512706813333	0.236990490578265	0.369865567240485	0.35324356351209	0.269858044776719	0.120885119614341	0.378223849459211	0.331239717218599	0.267778615356564	0.378223849459211	0.175434445459553	0.424388070756816	0.17047202809715	0.58989383247781	0.419238071185489	0.518699060333071	0.435905069652571	0.36223361401602	0.47121008637798	0.435905069652571	0.518699060333071	0.369250407615957	0.00464044163155974	0.00464044163155974	0.560667271121759	0.371035613405248	0.371035613405248	0.371035613405248	0.378181666891693	0.269450184858105	0.369250407615957	0.371035613405248	0.371035613405248	0.371035613405248	0.371035613405248	0.371035613405248	0.371035613405248	0.371035613405248	0.371035613405248	0.187539781650955
Trit1_MOUSE	0.415042155168282	0.371035613405248	0.170872783183873	0.371035613405248	0.378181666891693	0.371035613405248	0.371035613405248	0.371035613405248	0.36223361401602	0.402992520715431	0.502108437430982	0.579707485783004	0.458505875372377	0.400092742020067	0.424662492583151	0.303645152614879	0.634500273561393	0.634500273561393	0.371035613405248	0.224561044999658	0.378181666891693	0.378181666891693	0.371035613405248	0.371035613405248	0.371035613405248	0.36223361401602	0.424684059610153	0.400335980050269	0.369865567240485	0.336512706813333	0.236990490578265	0.369865567240485	0.35324356351209	0.269858044776719	0.120885119614341	0.378223849459211	0.331239717218599	0.267778615356564	0.378223849459211	0.175434445459553	0.424388070756816	0.17047202809715	0.58989383247781	0.419238071185489	0.518699060333071	0.435905069652571	0.36223361401602	0.47121008637798	0.435905069652571	0.518699060333071	0.369250407615957	0.00464044163155974	0.00464044163155974	0.560667271121759	0.371035613405248	0.371035613405248	0.371035613405248	0.378181666891693	0.269450184858105	0.369250407615957	0.371035613405248	0.371035613405248	0.371035613405248	0.371035613405248	0.371035613405248	0.371035613405248	0.371035613405248	0.371035613405248	0.187539781650955
Volca1_90025	0.57260714997998	0.551387176996992	0.533208975566869	0.551387176996992	0.539598755262541	0.551387176996992	0.551387176996992	0.551387176996992	0.385632490104804	0.482857203985973	0.295072525859559	0.0873511675057598	0.137912339258955	0.367679760208861	0.342021815075853	0.483181426160662	0.708687734013885	0.708687734013885	0.551387176996992	0.548564131238892	0.597109587857544	0.597109587857544	0.551387176996992	0.551387176996992	0.551387176996992	0.385632490104804	0.520832123766719	0.57942547843468	0.540358444805112	0.483181426160662	0.520097038577757	0.540358444805112	0.521179209733887	0.520097038577757	0.537523196395307	0.329695248652252	0.501833760838468	0.560272348260534	0.329695248652252	0.548834286629759	0.272877745516738	0.51850075930555	0.348491230627387	0.302700082273429	0.394869020409142	0.341749096540861	0.430715313995531	0.418552400120531	0.368965491637722	0.451878084182281	0.408405148410364	0.560667271121759	0.560667271121759	0.00451940580039412	0.551387176996992	0.551387176996992	0.551387176996992	0.539598755262541	0.535135405121901	0.408405148410364	0.551387176996992	0.551387176996992	0.551387176996992	0.551387176996992	0.551387176996992	0.551387176996992	0.551387176996992	0.551387176996992	0.501948057656484
Zeama_018046_P.01	0.0768916417940719	0.00559762843851397	0.237671904576373	0.00559762843851397	0.0763923748917182	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.41321619840691	0.484128167284148	0.572484558458074	0.435604261814359	0.377984024678406	0.342175643724718	0.378242512328713	0.60839315024435	0.60839315024435	0.00559762843851397	0.316585285665636	0.0768580427771752	0.0768580427771752	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.182731297161591	0.0718911198759463	0.431335458212846	0.413457748969913	0.419693011506799	0.431335458212846	0.431383666861438	0.452560565705252	0.353462109385709	0.39562046149767	0.362761653103518	0.341393891493812	0.39562046149767	0.386329663584163	0.501643317606707	0.353172803961898	0.651020333249934	0.43083569813887	0.452316255020128	0.466598903502639	0.485510841628369	0.448761616030395	0.448741405145051	0.452316255020128	0.485491978135381	0.371035613405248	0.371035613405248	0.551387176996992	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.0763923748917182	0.287691303177094	0.485491978135381	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.307280831484688
Zeama_025429_P.01	0.0768916417940719	0.00559762843851397	0.237671904576373	0.00559762843851397	0.0763923748917182	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.41321619840691	0.484128167284148	0.572484558458074	0.435604261814359	0.377984024678406	0.342175643724718	0.378242512328713	0.60839315024435	0.60839315024435	0.00559762843851397	0.316585285665636	0.0768580427771752	0.0768580427771752	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.182731297161591	0.0718911198759463	0.431335458212846	0.413457748969913	0.419693011506799	0.431335458212846	0.431383666861438	0.452560565705252	0.353462109385709	0.39562046149767	0.362761653103518	0.341393891493812	0.39562046149767	0.386329663584163	0.501643317606707	0.353172803961898	0.651020333249934	0.43083569813887	0.452316255020128	0.466598903502639	0.485510841628369	0.448761616030395	0.448741405145051	0.452316255020128	0.485491978135381	0.371035613405248	0.371035613405248	0.551387176996992	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.0763923748917182	0.287691303177094	0.485491978135381	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.307280831484688
Zeama_059373_P.01	0.0768916417940719	0.00559762843851397	0.237671904576373	0.00559762843851397	0.0763923748917182	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.41321619840691	0.484128167284148	0.572484558458074	0.435604261814359	0.377984024678406	0.342175643724718	0.378242512328713	0.60839315024435	0.60839315024435	0.00559762843851397	0.316585285665636	0.0768580427771752	0.0768580427771752	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.182731297161591	0.0718911198759463	0.431335458212846	0.413457748969913	0.419693011506799	0.431335458212846	0.431383666861438	0.452560565705252	0.353462109385709	0.39562046149767	0.362761653103518	0.341393891493812	0.39562046149767	0.386329663584163	0.501643317606707	0.353172803961898	0.651020333249934	0.43083569813887	0.452316255020128	0.466598903502639	0.485510841628369	0.448761616030395	0.448741405145051	0.452316255020128	0.485491978135381	0.371035613405248	0.371035613405248	0.551387176996992	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.0763923748917182	0.287691303177094	0.485491978135381	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.307280831484688
Zeama_084462_P.01	0.147686388247276	0.0763923748917182	0.236312843644532	0.0763923748917182	0.00534563449877345	0.0763923748917182	0.0763923748917182	0.0763923748917182	0.466598903502639	0.387592031921526	0.5019565512087	0.558829907339944	0.406003083897965	0.393609335741295	0.360033142082306	0.387592031921526	0.597500698494394	0.597500698494394	0.0763923748917182	0.37136410462454	0.0628564670937756	0.0628564670937756	0.0763923748917182	0.0763923748917182	0.0763923748917182	0.466598903502639	0.253526043614796	0.137966216565604	0.406823183998929	0.425516132919742	0.431335458212846	0.406823183998929	0.406875101005105	0.466550694854046	0.360373777368821	0.403026013039717	0.362761653103518	0.356100066611826	0.403026013039717	0.395589014010022	0.501980678741484	0.306970861387748	0.642000545836086	0.43589356723817	0.431053485879153	0.425568049925919	0.466598903502639	0.425568049925919	0.463513916492967	0.431053485879153	0.501834351029184	0.378181666891693	0.378181666891693	0.539598755262541	0.0763923748917182	0.0763923748917182	0.0763923748917182	0.00534563449877345	0.347699672226463	0.501834351029184	0.0763923748917182	0.0763923748917182	0.0763923748917182	0.0763923748917182	0.0763923748917182	0.0763923748917182	0.0763923748917182	0.0763923748917182	0.311171760243346
Zeama_097258_P.01	0.236812110546886	0.287691303177094	0.138290655973473	0.287691303177094	0.347699672226463	0.287691303177094	0.287691303177094	0.287691303177094	0.45585399923568	0.469533599847285	0.519808500444969	0.584733816019111	0.471419443206375	0.424980800082435	0.487044754269264	0.370186231746733	0.684374354226165	0.684374354226165	0.287691303177094	0.0722155592838153	0.301379580142798	0.301379580142798	0.287691303177094	0.287691303177094	0.287691303177094	0.45585399923568	0.436349062184884	0.316585285665636	0.43640664637234	0.403053785945187	0.393924281199673	0.43640664637234	0.403117644176862	0.424737613260723	0.285075495920994	0.386646186754597	0.204199490491333	0.312186162860873	0.386646186754597	0.331514139044934	0.436359016405586	0.331563222623628	0.5518800086086	0.436180739420133	0.548780369062254	0.485779150317343	0.45585399923568	0.485831506134617	0.47147931029857	0.548780369062254	0.487862587515934	0.269450184858105	0.269450184858105	0.535135405121901	0.287691303177094	0.287691303177094	0.287691303177094	0.347699672226463	0.00594524208980207	0.487862587515934	0.287691303177094	0.287691303177094	0.287691303177094	0.287691303177094	0.287691303177094	0.287691303177094	0.287691303177094	0.287691303177094	0.254080860782809
Zeama_102915_P.01	0.535366058800153	0.485491978135381	0.435905069652571	0.485491978135381	0.501834351029184	0.485491978135381	0.485491978135381	0.485491978135381	0.0753500304495777	0.360096274538629	0.501741717491418	0.368965491637722	0.299858665426646	0.253515749837739	0.303035524651625	0.360397337986555	0.626250648601938	0.626250648601938	0.485491978135381	0.502425500598036	0.501834351029184	0.501834351029184	0.485491978135381	0.485491978135381	0.485491978135381	0.0753500304495777	0.502158976602463	0.518699060333071	0.431347782228276	0.413470072985343	0.288981628661611	0.431347782228276	0.360397337986555	0.342054363660399	0.336382853417504	0.200195446254721	0.579707485783004	0.560080940989123	0.200195446254721	0.324196865302811	0.252954556309126	0.385969761900313	0.402088927841246	0.136999268472745	0.395354204330763	0.146286592434317	0.0751921574426438	0.146342687952825	0.0753563590779411	0.306245947281642	0.00394064975299757	0.369250407615957	0.369250407615957	0.408405148410364	0.485491978135381	0.485491978135381	0.485491978135381	0.501834351029184	0.487862587515934	0.00394064975299757	0.485491978135381	0.485491978135381	0.485491978135381	0.485491978135381	0.485491978135381	0.485491978135381	0.485491978135381	0.485491978135381	0.403037515454118
Zeama_104559_P.01	0.0768916417940719	0.00559762843851397	0.237671904576373	0.00559762843851397	0.0763923748917182	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.41321619840691	0.484128167284148	0.572484558458074	0.435604261814359	0.377984024678406	0.342175643724718	0.378242512328713	0.60839315024435	0.60839315024435	0.00559762843851397	0.316585285665636	0.0768580427771752	0.0768580427771752	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.182731297161591	0.0718911198759463	0.431335458212846	0.413457748969913	0.419693011506799	0.431335458212846	0.431383666861438	0.452560565705252	0.353462109385709	0.39562046149767	0.362761653103518	0.341393891493812	0.39562046149767	0.386329663584163	0.501643317606707	0.353172803961898	0.651020333249934	0.43083569813887	0.452316255020128	0.466598903502639	0.485510841628369	0.448761616030395	0.448741405145051	0.452316255020128	0.485491978135381	0.371035613405248	0.371035613405248	0.551387176996992	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.0763923748917182	0.287691303177094	0.485491978135381	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.307280831484688
Zeama_115385_T01_P01.1	0.0768916417940719	0.00559762843851397	0.237671904576373	0.00559762843851397	0.0763923748917182	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.41321619840691	0.484128167284148	0.572484558458074	0.435604261814359	0.377984024678406	0.342175643724718	0.378242512328713	0.60839315024435	0.60839315024435	0.00559762843851397	0.316585285665636	0.0768580427771752	0.0768580427771752	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.182731297161591	0.0718911198759463	0.431335458212846	0.413457748969913	0.419693011506799	0.431335458212846	0.431383666861438	0.452560565705252	0.353462109385709	0.39562046149767	0.362761653103518	0.341393891493812	0.39562046149767	0.386329663584163	0.501643317606707	0.353172803961898	0.651020333249934	0.43083569813887	0.452316255020128	0.466598903502639	0.485510841628369	0.448761616030395	0.448741405145051	0.452316255020128	0.485491978135381	0.371035613405248	0.371035613405248	0.551387176996992	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.0763923748917182	0.287691303177094	0.485491978135381	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.307280831484688
Zeama_116878_P.01	0.0768916417940719	0.00559762843851397	0.237671904576373	0.00559762843851397	0.0763923748917182	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.41321619840691	0.484128167284148	0.572484558458074	0.435604261814359	0.377984024678406	0.342175643724718	0.378242512328713	0.60839315024435	0.60839315024435	0.00559762843851397	0.316585285665636	0.0768580427771752	0.0768580427771752	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.182731297161591	0.0718911198759463	0.431335458212846	0.413457748969913	0.419693011506799	0.431335458212846	0.431383666861438	0.452560565705252	0.353462109385709	0.39562046149767	0.362761653103518	0.341393891493812	0.39562046149767	0.386329663584163	0.501643317606707	0.353172803961898	0.651020333249934	0.43083569813887	0.452316255020128	0.466598903502639	0.485510841628369	0.448761616030395	0.448741405145051	0.452316255020128	0.485491978135381	0.371035613405248	0.371035613405248	0.551387176996992	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.0763923748917182	0.287691303177094	0.485491978135381	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.307280831484688
Zeama_129964_P.01	0.0768916417940719	0.00559762843851397	0.237671904576373	0.00559762843851397	0.0763923748917182	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.41321619840691	0.484128167284148	0.572484558458074	0.435604261814359	0.377984024678406	0.342175643724718	0.378242512328713	0.60839315024435	0.60839315024435	0.00559762843851397	0.316585285665636	0.0768580427771752	0.0768580427771752	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.182731297161591	0.0718911198759463	0.431335458212846	0.413457748969913	0.419693011506799	0.431335458212846	0.431383666861438	0.452560565705252	0.353462109385709	0.39562046149767	0.362761653103518	0.341393891493812	0.39562046149767	0.386329663584163	0.501643317606707	0.353172803961898	0.651020333249934	0.43083569813887	0.452316255020128	0.466598903502639	0.485510841628369	0.448761616030395	0.448741405145051	0.452316255020128	0.485491978135381	0.371035613405248	0.371035613405248	0.551387176996992	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.0763923748917182	0.287691303177094	0.485491978135381	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.307280831484688
Zeama_144663_P.01	0.0768916417940719	0.00559762843851397	0.237671904576373	0.00559762843851397	0.0763923748917182	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.41321619840691	0.484128167284148	0.572484558458074	0.435604261814359	0.377984024678406	0.342175643724718	0.378242512328713	0.60839315024435	0.60839315024435	0.00559762843851397	0.316585285665636	0.0768580427771752	0.0768580427771752	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.182731297161591	0.0718911198759463	0.431335458212846	0.413457748969913	0.419693011506799	0.431335458212846	0.431383666861438	0.452560565705252	0.353462109385709	0.39562046149767	0.362761653103518	0.341393891493812	0.39562046149767	0.386329663584163	0.501643317606707	0.353172803961898	0.651020333249934	0.43083569813887	0.452316255020128	0.466598903502639	0.485510841628369	0.448761616030395	0.448741405145051	0.452316255020128	0.485491978135381	0.371035613405248	0.371035613405248	0.551387176996992	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.0763923748917182	0.287691303177094	0.485491978135381	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.307280831484688
Zeama_AC183318_3FGP036.1	0.0768916417940719	0.00559762843851397	0.237671904576373	0.00559762843851397	0.0763923748917182	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.41321619840691	0.484128167284148	0.572484558458074	0.435604261814359	0.377984024678406	0.342175643724718	0.378242512328713	0.60839315024435	0.60839315024435	0.00559762843851397	0.316585285665636	0.0768580427771752	0.0768580427771752	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.485510841628369	0.182731297161591	0.0718911198759463	0.431335458212846	0.413457748969913	0.419693011506799	0.431335458212846	0.431383666861438	0.452560565705252	0.353462109385709	0.39562046149767	0.362761653103518	0.341393891493812	0.39562046149767	0.386329663584163	0.501643317606707	0.353172803961898	0.651020333249934	0.43083569813887	0.452316255020128	0.466598903502639	0.485510841628369	0.448761616030395	0.448741405145051	0.452316255020128	0.485491978135381	0.371035613405248	0.371035613405248	0.551387176996992	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.0763923748917182	0.287691303177094	0.485491978135381	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.00559762843851397	0.307280831484688
